agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,has_underlined_content,underlined_text,composite_key
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Environmental Protection Agency Grants Account - 25490,15017,2021,5000000,5000000,reappropriation,394,34.0,2026-27,"38 nation act (15017) ... 5,000,000 .................. (re. $5,000,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|15017|2021|5000000|FEDERAL ENVIRONMENTAL PROTECTION AGENCY GRANTS ACCOUNT - 25490
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Environmental Protection Agency Grants Account - 25490,15017,2020,5000000,5000000,reappropriation,394,40.0,2026-27,"44 nation act (15017) ... 5,000,000 .................. (re. $5,000,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|15017|2020|5000000|FEDERAL ENVIRONMENTAL PROTECTION AGENCY GRANTS ACCOUNT - 25490
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Environmental Protection Agency Grants Account - 25490,13950,2025,343000,343000,reappropriation,394,50.0,2026-27,"58 343,000 ............................................. (re. $343,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13950|2025|343000|FEDERAL ENVIRONMENTAL PROTECTION AGENCY GRANTS ACCOUNT - 25490
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,13950,2024,343000,343000,reappropriation,395,1.0,2026-27,"9 343,000 ............................................. (re. $343,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13950|2024|343000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,13950,2023,343000,343000,reappropriation,395,11.0,2026-27,"19 343,000 ............................................. (re. $343,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13950|2023|343000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,13950,2022,343000,343000,reappropriation,395,21.0,2026-27,"29 343,000 ............................................. (re. $343,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13950|2022|343000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,13950,2021,343000,343000,reappropriation,395,31.0,2026-27,"39 343,000 ............................................. (re. $343,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13950|2021|343000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,13997,2025,414259000,207130000,reappropriation,400,46.0,2026-27,"17 414,259,000 ..................................... (re. $207,130,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13997|2025|414259000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,13998,2025,900045000,826938000,reappropriation,402,18.0,2026-27,"25 900,045,000 ..................................... (re. $826,938,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13998|2025|900045000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,13999,2025,12124750,12124750,reappropriation,402,26.0,2026-27,"59 budget (13999) ... 12,124,750 .................... (re. $12,124,750)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13999|2025|12124750|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,14001,2025,6213000,6213000,reappropriation,403,1.0,2026-27,"13 6,213,000 ......................................... (re. $6,213,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14001|2025|6213000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,14002,2025,1857000,1857000,reappropriation,404,14.0,2026-27,"10 ... 1,857,000 ..................................... (re. $1,857,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14002|2025|1857000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,13917,2025,239980000,239980000,reappropriation,405,11.0,2026-27,"18 239,980,000 ..................................... (re. $239,980,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13917|2025|239980000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,14003,2025,6000000,3641000,reappropriation,405,19.0,2026-27,"27 (14003) ... 6,000,000 ............................. (re. $3,641,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14003|2025|6000000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,14004,2025,909000,909000,reappropriation,405,28.0,2026-27,"31 (14004) ... 909,000 ................................. (re. $909,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14004|2025|909000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,14005,2025,14460000,14460000,reappropriation,405,32.0,2026-27,"37 14,460,000 ....................................... (re. $14,460,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14005|2025|14460000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,14006,2025,119000000,46583000,reappropriation,406,38.0,2026-27,"32 2026 (14006) ... 119,000,000 ..................... (re. $46,583,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14006|2025|119000000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,13919,2025,73289000,73289000,reappropriation,406,33.0,2026-27,"40 2021 (13919) ... 73,289,000 ...................... (re. $73,289,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13919|2025|73289000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,13921,2025,6620000,6620000,reappropriation,408,41.0,2026-27,"2 6,620,000 ......................................... (re. $6,620,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13921|2025|6620000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,15080,2025,12500000,12500000,reappropriation,408,3.0,2026-27,"7 (15080) ... 12,500,000 ........................... (re. $12,500,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|15080|2025|12500000|LOCAL ASSISTANCE ACCOUNT - 10000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,13922,2025,76160000,76150000,reappropriation,409,8.0,2026-27,"12 diem account - 22186 (13922) ... 76,160,000 ...... (re. $76,150,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13922|2025|76160000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,14067,2025,9444000,9444000,reappropriation,409,13.0,2026-27,"20 calendar year (14067) ... 9,444,000 ............... (re. $9,444,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14067|2025|9444000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,14068,2025,11376000,11376000,reappropriation,409,21.0,2026-27,"55 ... 11,376,000 ................................... (re. $11,376,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14068|2025|11376000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,14008,2025,5000000,4953000,reappropriation,410,56.0,2026-27,"15 5,000,000 ......................................... (re. $4,953,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14008|2025|5000000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,13925,2025,21621700,21621700,reappropriation,411,16.0,2026-27,"10 hereby remain in effect (13925) ... 21,621,700 ... (re. $21,621,700)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13925|2025|21621700|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,14009,2025,8484000,8484000,reappropriation,411,11.0,2026-27,"38 committee (14009) ... 8,484,000 ................... (re. $8,484,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14009|2025|8484000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,14010,2025,311700,311700,reappropriation,411,39.0,2026-27,"52 as required by the office (14010) ... 311,700 ....... (re. $311,700)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14010|2025|311700|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,14012,2025,65000000,65000000,reappropriation,412,53.0,2026-27,"38 social services law (14012) ... 65,000,000 ....... (re. $65,000,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14012|2025|65000000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,15065,2025,5000000,5000000,reappropriation,412,39.0,2026-27,"43 5,000,000 ......................................... (re. $5,000,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|15065|2025|5000000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,14077,2025,338750,338750,reappropriation,412,44.0,2026-27,"52 (14077) ... 338,750 ................................. (re. $338,750)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14077|2025|338750|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,13947,2025,1900000,1900000,reappropriation,413,53.0,2026-27,"5 competitive process (13947) ... 1,900,000 ......... (re. $1,900,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13947|2025|1900000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,14015,2025,788000,788000,reappropriation,413,6.0,2026-27,"21 788,000 ............................................. (re. $788,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14015|2025|788000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,13929,2025,2466000,2466000,reappropriation,413,22.0,2026-27,"42 2,466,000 ......................................... (re. $2,466,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|13929|2025|2466000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60543,2025,2500000,2500000,reappropriation,413,43.0,2026-27,"51 organizations [(60543)](60643) ... 2,500,000 ...... (re. $2,500,000)",ATL 26-27 Executive.pdf,True,"organizations [(60543)](60643) ... 2,500,000 ...... (re. $2,500,000)",DEPARTMENT OF FAMILY ASSISTANCE|60543|2025|2500000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60588,2025,17000000,17000000,reappropriation,414,52.0,2026-27,"4 17,000,000 ....................................... (re. $17,000,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60588|2025|17000000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,14013,2025,220500,220500,reappropriation,414,5.0,2026-27,"8 referral network (14013) ... 220,500 ................ (re. $220,500)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14013|2025|220500|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,15212,2025,100000,100000,reappropriation,414,9.0,2026-27,"12 100,000 ............................................. (re. $100,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|15212|2025|100000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60645,2025,1000000,1000000,reappropriation,414,13.0,2026-27,"23 1,000,000 ......................................... (re. $1,000,000)",ATL 26-27 Executive.pdf,True,Parton Imagination Library Program (60645) .........................,DEPARTMENT OF FAMILY ASSISTANCE|60645|2025|1000000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60616,2025,1800000,1800000,reappropriation,414,24.0,2026-27,"25 1,800,000 ......................................... (re. $1,800,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60616|2025|1800000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60617,2025,7500000,7500000,reappropriation,414,26.0,2026-27,"27 7,500,000 ......................................... (re. $7,500,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60617|2025|7500000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60618,2025,2000000,2000000,reappropriation,414,28.0,2026-27,"29 2,000,000 ......................................... (re. $2,000,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60618|2025|2000000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60648,2025,10000000,10000000,reappropriation,414,30.0,2026-27,"44 10,000,000 ....................................... (re. $10,000,000)",ATL 26-27 Executive.pdf,True,the sums awarded to each eligible organization (60648) .............,DEPARTMENT OF FAMILY ASSISTANCE|60648|2025|10000000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,14017,2025,4000000,4000000,reappropriation,414,45.0,2026-27,"50 4,000,000 ......................................... (re. $4,000,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|14017|2025|4000000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60549,2025,100000,100000,reappropriation,414,51.0,2026-27,"52 100,000 ............................................. (re. $100,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60549|2025|100000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60593,2025,100000,100000,reappropriation,414,53.0,2026-27,"54 100,000 ............................................. (re. $100,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60593|2025|100000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60501,2025,150000,150000,reappropriation,414,55.0,2026-27,"56 (60501) ... 150,000 ................................. (re. $150,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60501|2025|150000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60619,2025,100000,100000,reappropriation,414,57.0,2026-27,"58 (60619) ... 100,000 ................................. (re. $100,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60619|2025|100000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60551,2025,200000,200000,reappropriation,415,1.0,2026-27,"2 Corporation (60551) ... 200,000 ..................... (re. $200,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60551|2025|200000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60649,2025,500000,500000,reappropriation,415,3.0,2026-27,"4 ... 500,000 ......................................... (re. $500,000)",ATL 26-27 Executive.pdf,True,For services and expenses of Boys and Girls Club of New York (60649),DEPARTMENT OF FAMILY ASSISTANCE|60649|2025|500000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60621,2025,140000,140000,reappropriation,415,5.0,2026-27,"6 Westchester (60621) ... 140,000 ..................... (re. $140,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60621|2025|140000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60595,2025,400000,400000,reappropriation,415,7.0,2026-27,"8 (60595) ... 400,000 ................................. (re. $400,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60595|2025|400000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60594,2025,100000,100000,reappropriation,415,9.0,2026-27,"10 100,000 ............................................. (re. $100,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60594|2025|100000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60650,2025,100000,100000,reappropriation,415,11.0,2026-27,"12 Educational Corporation (60650) ... 100,000 ......... (re. $100,000)",ATL 26-27 Executive.pdf,True,"Educational Corporation (60650) ... 100,000 ......... (re. $100,000)",DEPARTMENT OF FAMILY ASSISTANCE|60650|2025|100000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60622,2025,100000,100000,reappropriation,415,13.0,2026-27,"14 100,000 ............................................. (re. $100,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60622|2025|100000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60651,2025,35000,35000,reappropriation,415,15.0,2026-27,"17 35,000 ............................................... (re. $35,000)",ATL 26-27 Executive.pdf,True,Archdiocese of New York - Victory for Life (60651) .................,DEPARTMENT OF FAMILY ASSISTANCE|60651|2025|35000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,60596,2025,50000,50000,reappropriation,415,18.0,2026-27,"19 Transformation (60596) ... 50,000 .................... (re. $50,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|60596|2025|50000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,15251,2025,125000,125000,reappropriation,415,20.0,2026-27,"21 ... 125,000 ......................................... (re. $125,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|15251|2025|125000|DIEM ACCOUNT - 22186
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,diem account - 22186,15285,2025,150000,150000,reappropriation,415,22.0,2026-27,"23 ... 150,000 ......................................... (re. $150,000)",ATL 26-27 Executive.pdf,False,,DEPARTMENT OF FAMILY ASSISTANCE|15285|2025|150000|DIEM ACCOUNT - 22186
