status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Federal,Refugee Resettlement Account - 25160,53012,2024,3,79000,"41 For supplemental costs associated with assistance to small landlords
42 as defined in subdivision 12 of section 2 of subpart A of part BB of
43 chapter 56 of the laws of 2021, of a unit charging rent that does
44 not exceed one hundred fifty percent of the fair market rent by unit
45 size, with rental arrears accrued by a tenant, if such landlord has
46 used best efforts to contact and assist such tenant in applying for
47 a program funded with emergency rental assistance dollars, without
AB
353 12550-10-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF TEMPORARY AND DISABILITY ASSISTANCE
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 success, including instances in which such tenant has vacated while
2 owing such rental arrears or, provided funds remain available after
3 serving such landlords, for assistance to landlords of a unit charg-
4 ing rent that does not exceed one hundred fifty percent of the fair
5 market rent by unit size, with rental arrears accrued by a tenant,
6 if such landlord has used best efforts to contact and assist such
7 tenant in applying for a program funded with emergency rental
8 assistance dollars, without success, including instances in which
9 such tenant has vacated while owing such rental arrears.
10 Funds appropriated herein may be transferred or suballocated to any
11 other state agency or authority.
12 Notwithstanding any inconsistent provision of law, the budget director
13 is hereby authorized to transfer any of the amount appropriated
14 herein to state operations for administration of supplemental emer-
15 gency rental assistance activities (53012).
16 Contractual services (51000) .........................................
17 [10,387,573]_9_,_7_7_8_,_5_7_3 ................................ (re. $79,000)",353,41.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|53012|2024|3
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Federal,Refugee Resettlement Account - 25160,52304,2024,1555000,809000,"21 By chapter 50, section 1, of the laws of 2024:
22 For services and expenses related to the administration of refugee
23 programs including but not limited to the Cuban-Haitian and refugee
24 resettlement program and the Cuban-Haitian and refugee targeted
25 assistance program.
26 Notwithstanding any inconsistent provision of law, and subject to the
27 approval of the director of the budget, funds appropriated herein
28 may be transferred or suballocated to any other state agency for
29 services and expenses related to refugee resettlement programs
30 (52304).
31 Personal service (50000) ... 1,555,000 ................ (re. $809,000)",353,21.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52304|2024|1555000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Federal,Refugee Resettlement Account - 25160,52219,2024,513000,362000,"38 By chapter 50, section 1, of the laws of 2024:
39 For services and expenses related to the administration of federal
40 homeless and other support services grants.
41 Notwithstanding section 51 of the state finance law and any other
42 provision of law to the contrary, the director of the budget may,
43 upon the advice of the commissioner of the office of temporary and
44 disability assistance, make an amount appropriated herein available
45 through interchange to any other fund in which federal homeless
46 grants are received, for services and expenses related to federal
47 homeless and other federal support services grants (52219).
AB
354 12550-10-5
DEPARTMENT OF FAMILY ASSISTANCE
OFFICE OF TEMPORARY AND DISABILITY ASSISTANCE
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 Personal service (50000) ... 513,000 .................. (re. $362,000)",354,38.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52219|2024|513000
discontinued,,,DEPARTMENT OF FAMILY ASSISTANCE,STATE OPERATIONS,Special Revenue Funds - Federal,Refugee Resettlement Account - 25160,52219,2023,6,24273000,"9 amended by chapter 50, section 1, of the laws of 2023, and as
10 reduced by transfers in accordance with state finance law, is hereby
11 amended and reappropriated to read:
12 For services and expenses of an emergency rental assistance program.
13 Households eligible for assistance under such program shall include
14 one or more individuals that has experienced financial hardship, is
15 at risk of homelessness or housing instability, and earns up to
16 eighty percent of area median income as determined by the United
17 States department of housing and urban development. Such assistance
18 shall support the payment of up to 12 months of rental arrears due
19 at the time of application and up to 3 months of prospective rent
20 pursuant to part BB of chapter 56 of the law of 2021, as amended by
21 chapter 417 of the laws of 2021, federal law and other purposes set
22 forth in Public Law No. 116-260, Public Law 117-2, or any other
23 federal funds made available for this purpose. Funds may also be
24 used to support a hardship fund for undocumented workers.
25 Funds appropriated herein may be transferred or suballocated to any
26 other state agency or authority.
27 Notwithstanding any inconsistent provision of law, the budget director
28 is hereby authorized to transfer any of the amount appropriated
29 herein to state operations for administration of emergency rental
30 assistance activities (52219).
31 Nonpersonal service (57050) ..........................................
32 [58,935,020] _5_5_,_4_6_5_,_3_0_6 .......................... (re. $24,273,000)",354,9.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|52219|2023|6
discontinued,,,DEPARTMENT OF FINANCIAL SERVICES,STATE OPERATIONS,Special Revenue Funds - Other,Insurance Department Account - 21994,32416,2022,500000,461000,"27 For suballocation to the division of homeland security and emergency
28 services for services and expenses related to the repair and reha-
29 bilitation of the state fire training academy (32416).
30 Contractual services (51000) ... 500,000 .............. (re. $461,000)",379,27.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FINANCIAL SERVICES|32416|2022|500000
discontinued,,,DEPARTMENT OF FINANCIAL SERVICES,STATE OPERATIONS,Special Revenue Funds - Other,Insurance Department Account - 21994,32416,2021,500000,447000,"3 For suballocation to the division of homeland security and emergency
4 services for services and expenses related to the repair and reha-
5 bilitation of the state fire training academy (32416).
6 Contractual services (51000) ... 500,000 .............. (re. $447,000)",380,3.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FINANCIAL SERVICES|32416|2021|500000
discontinued,,,DEPARTMENT OF FINANCIAL SERVICES,STATE OPERATIONS,Special Revenue Funds - Other,Insurance Department Account - 21994,32416,2020,500000,206000,"29 For suballocation to the division of homeland security and emergency
30 services for services and expenses related to the repair and reha-
31 bilitation of the state fire training academy (32416).
32 Contractual services (51000) ... 500,000 .............. (re. $206,000)",380,29.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FINANCIAL SERVICES|32416|2020|500000
discontinued,,,DEPARTMENT OF FINANCIAL SERVICES,STATE OPERATIONS,Special Revenue Funds - Other,Insurance Department Account - 21994,32416,2019,500000,282000,"AB
381 12550-10-5
DEPARTMENT OF FINANCIAL SERVICES
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 For suballocation to the division of homeland security and emergency
2 services for services and expenses related to the repair and reha-
3 bilitation of the state fire training academy (32416).
4 Contractual services (51000) ... 500,000 .............. (re. $282,000)",381,1.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FINANCIAL SERVICES|32416|2019|500000
discontinued,,,DEPARTMENT OF FINANCIAL SERVICES,STATE OPERATIONS,Special Revenue Funds - Other,Insurance Department Account - 21994,32416,2018,500000,96000,"5 By chapter 50, section 1, of the laws of 2018:
6 For suballocation to the division of homeland security and emergency
7 services for services and expenses related to the repair and reha-
8 bilitation of the state fire training academy (32416).
9 Contractual services (51000) ... 500,000 ............... (re. $96,000)",381,5.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF FINANCIAL SERVICES|32416|2018|500000
discontinued,,,OFFICE OF GENERAL SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Food and Nutrition Services Account - 25025,26213,2019,10865000,28000,"21 By chapter 50, section 1, of the laws of 2019:
22 For services and expenses related to the temporary emergency feeding
23 assistance program (26213).
24 Nonpersonal service (57050) ... 10,865,000 ............. (re. $28,000)",401,21.0,2025-26,STOPS 25-26.pdf,OFFICE OF GENERAL SERVICES|26213|2019|10865000
discontinued,,,OFFICE OF GENERAL SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Food and Nutrition Services Account - 25025,26214,2023,15365000,144000,"32 By chapter 50, section 1, of the laws of 2023:
33 For services and expenses related to state administrative costs for
34 the national lunch program (26214).
35 Nonpersonal service (57050) ... 15,365,000 ............ (re. $144,000)",401,32.0,2025-26,STOPS 25-26.pdf,OFFICE OF GENERAL SERVICES|26214|2023|15365000
discontinued,,,DEPARTMENT OF HEALTH,STATE OPERATIONS,General Fund,State Purposes Account - 10050,59027,2024,7325000,7325000,"4 By chapter 50, section 1, of the laws of 2024:
5 For service and expenses related to changes in state agency data
6 collection activities required to comply with section 170-e of the
7 executive law as added by chapter 745 of the laws of 2021.
8 Notwithstanding any other provision of law, the money hereby appropri-
9 ated may be increased or decreased by interchange, with any appro-
10 priation of the department of health, and may be increased or
11 decreased by transfer or suballocation between these appropriated
12 amounts and appropriations of any state agency, board, or commission
13 with the approval of the director of the budget, who shall file such
14 approval with the department of audit and control and copies thereof
15 with the chairman of the senate finance committee and the chairman
16 of the assembly ways and means committee (59027).
17 Contractual services (51000) ... 7,325,000 .......... (re. $7,325,000)",465,4.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF HEALTH|59027|2024|7325000
